STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,centroid_lat,centroid_lon,area_sqkm,tract_name,total_population,median_income,median_age,state,county,tract,total_households,households_no_vehicle,poverty_rate,pct_no_vehicle,pop_density_per_sqkm,nearest_facility_km,nearest_facility_index,avg_3_nearest_km,distance_score,access_score
6,37,204920,6037204920,1400000US06037204920,2049.2,Census Tract 2049.20,G5020,S,909972,0,34.0175004,-118.1974975,34.0175004210624,-118.19749758309932,1.3278700056447152,Census Tract 2049.20; Los Angeles County; California,2623,67083,35.6,6,37,204920,687,103,19.9,14.992721979621544,1975.3439635278648,0.87401410443544,3170,0.9661543497559674,98.67619919478189,98.67619919478189
6,37,920322,6037920322,1400000US06037920322,9203.22,Census Tract 9203.22,G5020,S,1044917,0,34.3826426,-118.5490972,34.38264256741647,-118.5490971703179,1.5379231760652003,Census Tract 9203.22; Los Angeles County; California,2767,127750,45.2,6,37,920322,972,49,7.2,5.041152263374485,1799.1795969155048,0.5012530543238587,2919,0.5339997280488579,99.24079120283696,99.24079120283696
6,37,206301,6037206301,1400000US06037206301,2063.01,Census Tract 2063.01,G5020,S,135445,0,34.0436632,-118.2476235,34.04366315867794,-118.24762344621531,0.1977677678718242,Census Tract 2063.01; Los Angeles County; California,2133,13738,56.3,6,37,206301,1142,948,65.9,83.0122591943958,10785.3773289408,0.19074981421319745,3151,0.21572117585885875,99.71108617541849,99.71108617541849
6,37,207901,6037207901,1400000US06037207901,2079.01,Census Tract 2079.01,G5020,S,203283,0,34.0429141,-118.2641664,34.04291411463821,-118.26416636058885,0.296814308436316,Census Tract 2079.01; Los Angeles County; California,3227,83828,32.2,6,37,207901,2217,554,30.1,24.98872350022553,10872.117375340007,0.6319963955528672,3571,0.6656042011743788,99.04276448963229,99.04276448963229
6,37,264306,6037264306,1400000US06037264306,2643.06,Census Tract 2643.06,G5020,S,356643,0,34.0453339,-118.4691329,34.04533385484597,-118.4691328939404,0.5207669011351121,Census Tract 2643.06; Los Angeles County; California,1703,138846,37.6,6,37,264306,862,57,5.1,6.612529002320186,3270.177110503725,0.26471354472792397,2307,0.44107986026520934,99.5990590976912,99.5990590976912
6,37,206202,6037206202,1400000US06037206202,2062.02,Census Tract 2062.02,G5020,S,377893,0,34.0467318,-118.2403201,34.046731835773414,-118.2403200589432,0.5518105273307916,Census Tract 2062.02; Los Angeles County; California,1915,22353,51.9,6,37,206202,1222,720,44.8,58.91980360065466,3470.394102959951,0.19451080216728198,363,0.38803094967387447,99.70538970112045,99.70538970112045
6,37,267202,6037267202,1400000US06037267202,2672.02,Census Tract 2672.02,G5020,S,575907,0,34.0470561,-118.4339786,34.04705615867855,-118.43397860782062,0.8409660264243295,Census Tract 2672.02; Los Angeles County; California,3654,123977,35.0,6,37,267202,1633,158,12.1,9.675443968156769,4345.00310974071,0.4727768020625644,561,0.6498137631211333,99.28392195494014,99.28392195494014
6,37,207712,6037207712,1400000US06037207712,2077.12,Census Tract 2077.12,G5020,S,407275,0,34.0477448,-118.2564092,34.047744820523256,-118.2564091979078,0.5947318704819371,Census Tract 2077.12; Los Angeles County; California,4388,85886,33.2,6,37,207712,2972,1042,23.6,35.06056527590848,7378.114773711744,0.2725933143403394,2777,0.29585064534582056,99.58712422695523,99.58712422695523
6,37,207308,6037207308,1400000US06037207308,2073.08,Census Tract 2073.08,G5020,S,45914,0,34.0446014,-118.2506539,34.04460139762052,-118.25065393925348,0.0670426241083577,Census Tract 2073.08; Los Angeles County; California,1268,97188,33.7,6,37,207308,770,138,9.9,17.92207792207792,18913.34083150731,0.3378917185184216,3242,0.3462020107626469,99.48822184129381,99.48822184129381
6,37,206052,6037206052,1400000US06037206052,2060.52,Census Tract 2060.52,G5020,S,907764,16638,34.0477555,-118.2332714,34.04817400577675,-118.23353147561058,1.34989054018568,Census Tract 2060.52; Los Angeles County; California,3150,103519,31.7,6,37,206052,1790,176,13.4,9.83240223463687,2333.522538476869,0.7230191094156585,3306,0.8446438675811269,98.90489950405231,98.90489950405231
6,37,206302,6037206302,1400000US06037206302,2063.02,Census Tract 2063.02,G5020,S,46422,0,34.0426955,-118.2456376,34.042695504367146,-118.24563762251432,0.067780838351494,Census Tract 2063.02; Los Angeles County; California,2271,9417,51.2,6,37,206302,651,511,68.2,78.49462365591397,33505.044423073916,0.10672986266339579,3151,0.1107587657504845,99.83834462462607,99.83834462462607
6,37,206201,6037206201,1400000US06037206201,2062.01,Census Tract 2062.01,G5020,S,200835,0,34.0474873,-118.2440019,34.047487290041175,-118.2440018698985,0.2932717743675975,Census Tract 2062.01; Los Angeles County; California,2203,46250,43.3,6,37,206201,1189,247,33.3,20.77375946173255,7511.803700681673,0.23160747590372144,363,0.2647928242997272,99.649202270833,99.649202270833
6,37,402504,6037402504,1400000US06037402504,4025.04,Census Tract 4025.04,G5020,S,600367,0,34.0474602,-117.7542728,34.047460235987984,-117.75427277197797,0.8766937823071482,Census Tract 4025.04; Los Angeles County; California,2509,34712,37.7,6,37,402504,790,84,24.7,10.632911392405065,2861.888666983811,0.5962116393997716,4159,0.7280065087841842,99.09696486096452,99.09696486096452
6,37,271803,6037271803,1400000US06037271803,2718.03,Census Tract 2718.03,G5020,S,228595,0,34.0194715,-118.4103492,34.01947146654096,-118.41034924171356,0.3335908858940169,Census Tract 2718.03; Los Angeles County; California,3231,91691,37.2,6,37,271803,1595,138,13.2,8.652037617554859,9685.51641134015,0.23745739605252664,27,0.4647848957907826,99.6403418543201,99.6403418543201
6,37,216901,6037216901,1400000US06037216901,2169.01,Census Tract 2169.01,G5020,S,703173,0,34.0475565,-118.3635867,34.04755650920291,-118.36358663192723,1.0268140465259263,Census Tract 2169.01; Los Angeles County; California,2687,111696,47.1,6,37,216901,1289,54,9.2,4.189294026377036,2616.8321412149235,0.23868073777341603,4087,0.5516600614895933,99.638488954296,99.638488954296
6,37,265524,6037265524,1400000US06037265524,2655.24,Census Tract 2655.24,G5020,S,429281,0,34.0508537,-118.4453248,34.05085376381673,-118.44532483856152,0.6269076236223938,Census Tract 2655.24; Los Angeles County; California,2864,112568,37.9,6,37,265524,1308,23,6.6,1.7584097859327217,4568.456168153216,0.16038247301217645,208,0.4400241666943445,99.757081212032,99.757081212032
6,37,203601,6037203601,1400000US06037203601,2036.01,Census Tract 2036.01,G5020,S,329988,0,34.0516727,-118.2082016,34.051672773575625,-118.20820162747629,0.4819186572825277,Census Tract 2036.01; Los Angeles County; California,2629,46078,39.6,6,37,203601,818,74,20.5,9.04645476772616,5455.277483599754,0.5002089768889896,4482,0.5310099787749363,99.24237258526773,99.24237258526773
6,37,207306,6037207306,1400000US06037207306,2073.06,Census Tract 2073.06,G5020,S,161373,0,34.0488584,-118.2464257,34.048858442136186,-118.24642563115928,0.2356567162661376,Census Tract 2073.06; Los Angeles County; California,1947,45321,38.2,6,37,207306,1512,677,23.4,44.77513227513227,8262.017865856902,0.11060421196007476,1303,0.40588222215100284,99.83247645076868,99.83247645076868
6,37,264304,6037264304,1400000US06037264304,2643.04,Census Tract 2643.04,G5020,S,203711,0,34.0505183,-118.4624275,34.05051831318381,-118.4624274569985,0.2974895379059586,Census Tract 2643.04; Los Angeles County; California,2358,128819,32.9,6,37,264304,1310,51,2.8,3.8931297709923665,7926.329163028929,0.21283851484966163,3693,0.3038171909798556,99.67763014817547,99.67763014817547
6,37,203602,6037203602,1400000US06037203602,2036.02,Census Tract 2036.02,G5020,S,223414,0,34.0508472,-118.2114522,34.05084721082799,-118.21145221671269,0.3262677173383858,Census Tract 2036.02; Los Angeles County; California,2074,70047,29.8,6,37,203602,580,104,33.6,17.93103448275862,6356.742913210038,0.4771916325926543,1273,0.5228591621356801,99.27723515643086,99.27723515643086
6,37,530603,6037530603,1400000US06037530603,5306.03,Census Tract 5306.03,G5020,S,1237117,0,34.053334,-118.1734507,34.053334160659276,-118.17345065022704,1.8067563656575472,Census Tract 5306.03; Los Angeles County; California,4419,84592,33.9,6,37,530603,1203,71,14.5,5.901911886949293,2445.819527189964,1.3698467777189764,3335,1.5114298255820053,97.92520022483944,97.92520022483944
6,37,206054,6037206054,1400000US06037206054,2060.54,Census Tract 2060.54,G5020,S,397066,21680,34.0486658,-118.2254588,34.04992356023372,-118.22545558487091,0.6115107991135459,Census Tract 2060.54; Los Angeles County; California,2455,41852,27.9,6,37,206054,625,69,41.8,11.04,4014.647007965845,0.23070963774693445,3136,0.4392731959148872,99.65056215606698,99.65056215606698
6,37,267101,6037267101,1400000US06037267101,2671.01,Census Tract 2671.01,G5020,S,484394,0,34.050791,-118.4279971,34.050791010672356,-118.42799715287194,0.7073968150771346,Census Tract 2671.01; Los Angeles County; California,3136,115673,31.8,6,37,267101,1411,136,4.8,9.63855421686747,4433.155384871291,0.3394141606340785,3794,0.8541194586287073,99.48591591729512,99.48591591729512
6,37,270101,6037270101,1400000US06037270101,2701.01,Census Tract 2701.01,G5020,S,374512,0,34.0282202,-118.3947356,34.028220185781095,-118.3947356350137,0.5466365470670514,Census Tract 2701.01; Los Angeles County; California,1935,82361,33.1,6,37,270101,1184,101,11.6,8.530405405405405,3539.8291797029246,0.3817458711502343,3665,0.542129613708001,99.4217993862424,99.4217993862424
6,37,800411,6037800411,1400000US06037800411,8004.11,Census Tract 8004.11,G5020,S,9038396,1190428,34.0252688,-118.8239248,34.0284666876961,-118.82245542721654,14.930226535701763,Census Tract 8004.11; Los Angeles County; California,2740,191154,47.7,6,37,800411,984,0,5.2,0.0,183.52032324814368,14.95470548757912,4507,20.861484559195407,77.34927724187634,77.34927724187634
6,37,407202,6037407202,1400000US06037407202,4072.02,Census Tract 4072.02,G5020,S,808408,0,34.032141,-117.9553676,34.032141077293964,-117.95536753220452,1.180063544763138,Census Tract 4072.02; Los Angeles County; California,3035,73529,44.1,6,37,407202,766,17,18.7,2.219321148825065,2571.8953978950212,0.7239654303157016,4219,1.0330293890058695,98.90346618579908,98.90346618579908
6,37,226701,6037226701,1400000US06037226701,2267.01,Census Tract 2267.01,G5020,S,376108,0,34.0176396,-118.2647766,34.01763960521836,-118.26477662031404,0.5488303509187474,Census Tract 2267.01; Los Angeles County; California,2846,76071,31.4,6,37,226701,622,25,19.4,4.019292604501608,5185.573274575227,0.3394529593573752,1339,0.49484499850665714,99.48585715190349,99.48585715190349
6,37,224701,6037224701,1400000US06037224701,2247.01,Census Tract 2247.01,G5020,S,235489,0,34.0286296,-118.2806701,34.028629554467244,-118.28067017811914,0.3437237713870914,Census Tract 2247.01; Los Angeles County; California,2613,37310,21.4,6,37,224701,333,129,52.4,38.73873873873874,7602.034591483978,0.7532057505671828,468,0.7835061540621305,98.85917815967076,98.85917815967076
6,37,267405,6037267405,1400000US06037267405,2674.05,Census Tract 2674.05,G5020,S,213687,0,34.0412046,-118.4672574,34.0412045824795,-118.46725735799056,0.3119918196958938,Census Tract 2674.05; Los Angeles County; California,2527,115594,32.9,6,37,267405,1375,59,9.4,4.290909090909091,8099.571336399556,0.254890991317523,2307,0.2623238224611639,99.61393655109613,99.61393655109613
6,37,482404,6037482404,1400000US06037482404,4824.04,Census Tract 4824.04,G5020,S,938964,0,34.0463451,-118.0851206,34.04634517815425,-118.08512068917295,1.3710942190254165,Census Tract 4824.04; Los Angeles County; California,3428,64828,47.1,6,37,482404,1218,48,4.3,3.940886699507389,2500.192876924714,0.5395444617986892,3970,0.6315305893984495,99.182794202799,99.182794202799
6,37,482801,6037482801,1400000US06037482801,4828.01,Census Tract 4828.01,G5020,S,3165244,0,34.0369451,-118.1149074,34.03694490320501,-118.11490776487148,4.6209376177837,Census Tract 4828.01; Los Angeles County; California,4069,95556,41.6,6,37,482801,1266,61,7.1,4.818325434439179,880.5572237851544,1.4781300967107676,218,1.7859883089470543,97.76119195066448,97.76119195066448
6,37,267201,6037267201,1400000US06037267201,2672.01,Census Tract 2672.01,G5020,S,599858,0,34.0443021,-118.4402893,34.044302112090975,-118.44028940598332,0.875879450122446,Census Tract 2672.01; Los Angeles County; California,2775,93750,38.0,6,37,267201,1359,11,9.7,0.8094186902133923,3168.244213986367,0.17464205912870986,1632,0.5384199840329558,99.73548333221822,99.73548333221822
6,37,267504,6037267504,1400000US06037267504,2675.04,Census Tract 2675.04,G5020,S,256302,0,34.040449,-118.4574873,34.04044904859801,-118.45748735051916,0.3742055322639075,Census Tract 2675.04; Los Angeles County; California,3396,120083,36.4,6,37,267504,1817,349,6.7,19.207484865162357,9075.226599282289,0.6962875761263778,2272,0.8105990931428989,98.94538766678731,98.94538766678731
6,37,407901,6037407901,1400000US06037407901,4079.01,Census Tract 4079.01,G5020,S,1025305,0,34.0421526,-117.9301339,34.042152760169955,-117.9301338667336,1.4970256635213657,Census Tract 4079.01; Los Angeles County; California,4374,102390,34.6,6,37,407901,897,18,4.1,2.0066889632107023,2921.7935981880873,0.6016583818418308,4247,0.8935812730619798,99.08871510619052,99.08871510619052
6,37,207303,6037207303,1400000US06037207303,2073.03,Census Tract 2073.03,G5020,S,177016,0,34.0432917,-118.2538919,34.04329173812779,-118.25389194249728,0.2584646085672877,Census Tract 2073.03; Los Angeles County; California,2387,30867,38.5,6,37,207303,1832,820,22.6,44.75982532751092,9235.306966131797,0.20206288320911608,2785,0.21275284811442,99.69395115463303,99.69395115463303
6,37,207902,6037207902,1400000US06037207902,2079.02,Census Tract 2079.02,G5020,S,699776,0,34.0398342,-118.2590061,34.039834201373154,-118.25900610846392,1.0216734610062208,Census Tract 2079.02; Los Angeles County; California,7214,112796,30.7,6,37,207902,4519,591,16.6,13.078114627129898,7060.964462065121,0.4141670454189462,2928,0.5472142014663975,99.37269356931652,99.37269356931652
6,37,433803,6037433803,1400000US06037433803,4338.03,Census Tract 4338.03,G5020,S,1188826,0,34.0396389,-118.0443414,34.03963887974755,-118.04434139309906,1.7356776212645708,Census Tract 4338.03; Los Angeles County; California,3181,83561,40.5,6,37,433803,858,34,15.8,3.962703962703962,1832.713610539268,0.5659030263421025,1001,0.7388246683663334,99.14287094665258,99.14287094665258
6,37,403409,6037403409,1400000US06037403409,4034.09,Census Tract 4034.09,G5020,S,4684452,0,34.0492746,-117.845788,34.049274660365604,-117.84578751665012,6.840808725276121,Census Tract 4034.09; Los Angeles County; California,4119,125938,44.8,6,37,403409,1271,55,7.8,4.327301337529504,602.1217907731723,2.892011031884327,346,3.0521799232157787,95.6196970812261,95.6196970812261
6,37,407201,6037407201,1400000US06037407201,4072.01,Census Tract 4072.01,G5020,S,646890,0,34.0353096,-117.965298,34.03530959498363,-117.96529813056618,0.9443593928337404,Census Tract 4072.01; Los Angeles County; California,3571,89583,33.3,6,37,407201,838,42,5.0,5.011933174224343,3781.399356112185,0.7220231594375786,3718,1.2712128201690407,98.90640799158842,98.90640799158842
6,37,407502,6037407502,1400000US06037407502,4075.02,Census Tract 4075.02,G5020,S,1029828,0,34.0439866,-117.9379348,34.043986768789985,-117.93793482886524,1.5036913229121631,Census Tract 4075.02; Los Angeles County; California,4007,102868,39.0,6,37,407502,833,0,8.4,0.0,2664.775635094933,0.47696018902747783,4109,0.7848375141336192,99.27758570589728,99.27758570589728
6,37,264305,6037264305,1400000US06037264305,2643.05,Census Tract 2643.05,G5020,S,1345942,0,34.0476827,-118.4788954,34.04768262864891,-118.4788952157203,1.9654324777355048,Census Tract 2643.05; Los Angeles County; California,4396,126136,38.1,6,37,264305,1812,73,6.1,4.028697571743929,2236.6578601900897,0.8937163590686923,3139,1.0722710656003809,98.6463577306502,98.6463577306502
6,37,920334,6037920334,1400000US06037920334,9203.34,Census Tract 9203.34,G5020,S,2719062,21085,34.3873773,-118.5672498,34.38804342777373,-118.56003082915927,4.033509619472337,Census Tract 9203.34; Los Angeles County; California,6122,98819,44.3,6,37,920334,2425,190,12.0,7.835051546391752,1517.7849013784871,1.000648210812175,3722,1.0155610991295954,98.48439641821471,98.48439641821471
6,37,141500,6037141500,1400000US06037141500,1415.0,Census Tract 1415,G5020,S,3275159,0,34.1405622,-118.4787549,34.14056263882455,-118.4787549899635,4.793018523135571,Census Tract 1415; Los Angeles County; California,3017,209320,49.5,6,37,141500,1103,10,2.9,0.9066183136899364,629.4571960106451,1.632617336374712,2316,1.6361463648034806,97.52720221156851,97.52720221156851
6,37,406413,6037406413,1400000US06037406413,4064.13,Census Tract 4064.13,G5020,S,3144662,31606,34.0642092,-117.9009462,34.06439150339987,-117.89900759338776,4.640003813187198,Census Tract 4064.13; Los Angeles County; California,6473,97773,47.2,6,37,406413,2088,112,7.3,5.363984674329502,1395.0419569922133,0.9209863970512852,713,0.9516391230187057,98.605053936974,98.605053936974
6,37,461200,6037461200,1400000US06037461200,4612.0,Census Tract 4612,G5020,S,2455789,0,34.180972,-118.1154462,34.18097171591563,-118.1154465028398,3.5973208566134542,Census Tract 4612; Los Angeles County; California,4217,167500,52.1,6,37,461200,1618,36,1.9,2.224969097651422,1172.2612933587238,1.2681154638721437,4074,1.2818517319113072,98.07928468926958,98.07928468926958
6,37,503501,6037503501,1400000US06037503501,5035.01,Census Tract 5035.01,G5020,S,1540996,0,33.933028,-118.0133875,33.93302816040991,-118.01338711026382,2.244253713025486,Census Tract 5035.01; Los Angeles County; California,7151,92292,33.3,6,37,503501,1982,78,4.8,3.9354187689202824,3186.3598836869983,0.4082244286943982,4043,0.7983314421339923,99.38169438608269,99.38169438608269
6,37,503104,6037503104,1400000US06037503104,5031.04,Census Tract 5031.04,G5020,S,541380,5382,33.9202427,-118.0432662,33.920070484027995,-118.04254694081467,0.796044243069332,Census Tract 5031.04; Los Angeles County; California,2493,79564,34.3,6,37,503104,679,10,8.1,1.4727540500736376,3131.735480414586,1.7781232699062919,1931,1.9513510907833351,97.30681575442142,97.30681575442142
6,37,601501,6037601501,1400000US06037601501,6015.01,Census Tract 6015.01,G5020,S,473123,0,33.9436514,-118.3633461,33.94365134579609,-118.36334614832906,0.6892132161077936,Census Tract 6015.01; Los Angeles County; California,3707,52682,28.5,6,37,601501,973,69,30.7,7.091469681397738,5378.596801922356,0.6923399375019306,1362,0.9122695600737122,98.95136684625733,98.95136684625733
6,37,500204,6037500204,1400000US06037500204,5002.04,Census Tract 5002.04,G5020,S,5316959,755,33.9623741,-117.9739695,33.959611297653254,-117.97158097139696,7.749339958693753,Census Tract 5002.04; Los Angeles County; California,2256,171029,48.5,6,37,500204,916,90,6.5,9.82532751091703,291.12156803355373,0.44615924980074406,525,1.4453958352763216,99.32423747952758,99.32423747952758
6,37,482403,6037482403,1400000US06037482403,4824.03,Census Tract 4824.03,G5020,S,961740,0,34.0571971,-118.0862346,34.05719714934274,-118.0862346446678,1.404708755658474,Census Tract 4824.03; Los Angeles County; California,3172,47610,42.9,6,37,482403,887,16,17.1,1.8038331454340473,2258.119334148442,0.5702141466311887,3032,1.0183941993105512,99.1363412299339,99.1363412299339
6,37,405702,6037405702,1400000US06037405702,4057.02,Census Tract 4057.02,G5020,S,1376777,0,34.0921945,-117.9121006,34.09219471849012,-117.91210063307648,2.0125588385388644,Census Tract 4057.02; Los Angeles County; California,5319,92663,39.5,6,37,405702,1488,24,6.9,1.6129032258064515,2642.9040970855,0.3510477082434561,1392,0.3681029937647235,99.46829549261926,99.46829549261926
6,37,431400,6037431400,1400000US06037431400,4314.0,Census Tract 4314,G5020,S,1594643,203692,34.1116649,-118.010701,34.11124780655605,-118.00981891922272,2.6299531473662014,Census Tract 4314; Los Angeles County; California,3738,79000,49.4,6,37,431400,1322,152,10.0,11.497730711043872,1421.318096006184,0.519126543448393,1133,0.5312937324340363,99.21371962678911,99.21371962678911
6,37,404503,6037404503,1400000US06037404503,4045.03,Census Tract 4045.03,G5020,S,656776,0,34.1105983,-117.9120723,34.11059829877968,-117.9120723387134,0.9604816900173168,Census Tract 4045.03; Los Angeles County; California,2875,86417,38.5,6,37,404503,829,52,4.1,6.272617611580217,2993.289752299355,1.0284805850725287,1745,1.476131939262214,98.44224089776029,98.44224089776029
6,37,920328,6037920328,1400000US06037920328,9203.28,Census Tract 9203.28,G5020,S,2343533,10965,34.4146918,-118.5679312,34.41637342868036,-118.57171183865891,3.4681612209998978,Census Tract 9203.28; Los Angeles County; California,1956,117933,44.2,6,37,920328,817,11,12.9,1.346389228886169,563.9876220737137,0.3749325796925506,2567,0.5541799459577427,99.43211894592925,99.43211894592925
6,37,920329,6037920329,1400000US06037920329,9203.29,Census Tract 9203.29,G5020,S,2196954,0,34.4105552,-118.5503607,34.41055523908332,-118.5503609741839,3.23564254377594,Census Tract 9203.29; Los Angeles County; California,6445,107994,40.5,6,37,920329,2669,120,7.7,4.496065942300486,1991.8763932677168,0.46334536410363664,4142,0.9153241915858367,99.29820701636082,99.29820701636082
6,37,920330,6037920330,1400000US06037920330,9203.3,Census Tract 9203.30,G5020,S,3243808,620,34.4044037,-118.5606309,34.40262412306395,-118.56303386722274,4.777456675422284,Census Tract 9203.30; Los Angeles County; California,3590,101250,54.7,6,37,920330,1716,272,9.8,15.85081585081585,751.4458516115536,1.1146492015872367,163,1.1352443062800461,98.31172803378266,98.31172803378266
6,37,209201,6037209201,1400000US06037209201,2092.01,Census Tract 2092.01,G5020,S,168180,0,34.0523851,-118.2626532,34.052385091683306,-118.26265317062987,0.245614032484024,Census Tract 2092.01; Los Angeles County; California,3026,72313,32.0,6,37,209201,1863,239,23.0,12.828770799785293,12320.142987745729,0.01767367130165731,1193,0.10861141155099478,99.97323107238023,99.97323107238023
6,37,264303,6037264303,1400000US06037264303,2643.03,Census Tract 2643.03,G5020,S,216455,0,34.0514491,-118.4660451,34.051449130628235,-118.46604511075668,0.3161106476084469,Census Tract 2643.03; Los Angeles County; California,2706,143938,29.7,6,37,264303,1515,65,5.2,4.29042904290429,8560.293746738354,0.18007630430500224,750,0.4246917009165454,99.72725250607523,99.72725250607523
6,37,217102,6037217102,1400000US06037217102,2171.02,Census Tract 2171.02,G5020,S,501915,0,34.0508918,-118.3537896,34.050891777920455,-118.35378965650196,0.7329836145228726,Census Tract 2171.02; Los Angeles County; California,2667,100063,40.2,6,37,217102,1232,125,10.1,10.146103896103895,3638.553368939977,0.5017462704781298,1925,0.905599666552666,99.24004416690373,99.24004416690373
6,37,265523,6037265523,1400000US06037265523,2655.23,Census Tract 2655.23,G5020,S,338474,0,34.0520292,-118.438695,34.05202924615956,-118.43869503136196,0.4943124004486703,Census Tract 2655.23; Los Angeles County; California,2180,71591,36.0,6,37,265523,1309,0,6.7,0.0,4410.166522266666,0.04377089161639105,370,0.3534817534349111,99.93370365389661,99.93370365389661
6,37,433903,6037433903,1400000US06037433903,4339.03,Census Tract 4339.03,G5020,S,909752,0,34.0529761,-118.0280671,34.052976097768216,-118.0280671348644,1.3286431142458746,Census Tract 4339.03; Los Angeles County; California,5146,57936,37.2,6,37,433903,1447,79,23.2,5.459571527297857,3873.1243513204986,0.7864828748935805,3743,0.9348972912225233,98.80877590213845,98.80877590213845
6,37,216902,6037216902,1400000US06037216902,2169.02,Census Tract 2169.02,G5020,S,391386,0,34.054212,-118.3622486,34.05421203689994,-118.3622486314917,0.5716136069129983,Census Tract 2169.02; Los Angeles County; California,2227,65893,39.5,6,37,216902,1187,112,27.2,9.435551811288963,3895.988431813096,0.3765014435434693,114,0.41811603743059117,99.42974271055893,99.42974271055893
6,37,216202,6037216202,1400000US06037216202,2162.02,Census Tract 2162.02,G5020,S,502543,0,34.0550334,-118.3487365,34.0550334098764,-118.34873651267108,0.7339759552653976,Census Tract 2162.02; Los Angeles County; California,2472,79085,40.2,6,37,216202,1375,16,10.0,1.1636363636363636,3367.957740667611,0.8357772567231242,318,0.8750217800876655,98.73411355741482,98.73411355741482
6,37,265522,6037265522,1400000US06037265522,2655.22,Census Tract 2655.22,G5020,S,252474,0,34.0563691,-118.4414877,34.056369129409546,-118.44148768327928,0.3687574426429136,Census Tract 2655.22; Los Angeles County; California,2086,95227,27.6,6,37,265522,970,203,23.0,20.927835051546392,5656.834978161996,0.15177289833112934,1938,0.2979017077419855,99.7701214614256,99.7701214614256
6,37,216302,6037216302,1400000US06037216302,2163.02,Census Tract 2163.02,G5020,S,708984,0,34.0590623,-118.3575091,34.059062330852676,-118.35750913774768,1.0355824269006044,Census Tract 2163.02; Los Angeles County; California,3214,98194,37.9,6,37,216302,1727,100,11.3,5.790387955993052,3103.5675350528913,0.3276037342115771,1471,0.5303277562980716,99.50380424647508,99.50380424647508
6,37,406801,6037406801,1400000US06037406801,4068.01,Census Tract 4068.01,G5020,S,1730808,14107,34.0639097,-117.9540826,34.064208933460854,-117.95353926348147,2.5490248357993797,Census Tract 4068.01; Los Angeles County; California,4932,107396,42.2,6,37,406801,1317,67,5.8,5.087319665907366,1934.857570131644,0.21928499210028538,2166,0.421746441030636,99.66786617327863,99.66786617327863
6,37,209105,6037209105,1400000US06037209105,2091.05,Census Tract 2091.05,G5020,S,83227,0,34.0576485,-118.2677496,34.05764854950744,-118.26774965330712,0.1215614442929467,Census Tract 2091.05; Los Angeles County; California,3231,31125,26.3,6,37,209105,1049,516,50.2,49.18970448045758,26579.151134579515,0.23056117008972604,4302,0.27979267452933737,99.65078702841534,99.65078702841534
6,37,406903,6037406903,1400000US06037406903,4069.03,Census Tract 4069.03,G5020,S,1957286,4284,34.0554476,-117.9650285,34.057856576793476,-117.96651190755092,2.865099461719517,Census Tract 4069.03; Los Angeles County; California,7708,80872,40.5,6,37,406903,2134,207,16.1,9.700093720712278,2690.3079990716865,0.5702854204520924,3640,0.6447886113560888,99.13623327705189,99.13623327705189
6,37,208001,6037208001,1400000US06037208001,2080.01,Census Tract 2080.01,G5020,S,575976,0,34.0605441,-118.2552847,34.060544071405225,-118.25528462714496,0.8413325739338033,Census Tract 2080.01; Los Angeles County; California,2452,85435,32.1,6,37,208001,1180,40,21.8,3.389830508474576,2914.424183691389,0.862966776832185,158,0.9242584669142948,98.69293171786417,98.69293171786417
6,37,433505,6037433505,1400000US06037433505,4335.05,Census Tract 4335.05,G5020,S,765197,0,34.0605164,-118.0484418,34.06051630320518,-118.0484417251697,1.1177230562727636,Census Tract 4335.05; Los Angeles County; California,4390,58301,43.1,6,37,433505,1113,98,19.7,8.80503144654088,3927.6276671246246,0.18567225258257442,1066,0.41196027010031727,99.71877676089194,99.71877676089194
6,37,216201,6037216201,1400000US06037216201,2162.01,Census Tract 2162.01,G5020,S,461879,0,34.0593993,-118.3477029,34.05939932254167,-118.34770289809089,0.67464462452221,Census Tract 2162.01; Los Angeles County; California,2510,110094,39.3,6,37,216201,1427,37,12.3,2.592852137351086,3720.477283544069,0.3928201808199606,1541,0.5140968131603381,99.40502599553437,99.40502599553437
6,37,199801,6037199801,1400000US06037199801,1998.01,Census Tract 1998.01,G5020,S,345036,0,34.0693157,-118.2109573,34.069315687333976,-118.21095736785936,0.5040998724365423,Census Tract 1998.01; Los Angeles County; California,3745,60333,33.1,6,37,199801,910,154,15.5,16.923076923076923,7429.083411385772,0.44671713583232153,3147,0.6747054778001367,99.32339249318917,99.32339249318917
6,37,402601,6037402601,1400000US06037402601,4026.01,Census Tract 4026.01,G5020,S,1034756,0,34.069332,-117.7392134,34.06933236119331,-117.7392133739079,1.511789995275751,Census Tract 4026.01; Los Angeles County; California,2892,68807,36.1,6,37,402601,743,108,23.5,14.535666218034994,1912.964108134939,0.6915554574887658,803,0.8870251500511804,98.95255503677718,98.95255503677718
6,37,265307,6037265307,1400000US06037265307,2653.07,Census Tract 2653.07,G5020,S,217570,0,34.0613919,-118.4490612,34.06139188387212,-118.4490612677445,0.3178107673469363,Census Tract 2653.07; Los Angeles County; California,2190,26870,24.7,6,37,265307,1038,371,41.1,35.74181117533718,6890.893025060094,0.5356170958377743,3823,0.5408864491970814,99.18874267685116,99.18874267685116
